package_version,sample_id,event_id,source_record_sha256,security_id,company,industry,market,disclosure_time,disclosure_time_precise,title,url,sampling_category,dataset_split,core_view,h1,h2,h3,frozen_order
independent-gold-v3-20260826,G3-E044,EVT-688981-00209,827541f91e002588984828b9f329ba0aab48ab8785a9faca16c2cf52d71a9c1e,688981,中芯国际,芯片半导体,A股,2025-11-14T00:00:00+08:00,False,中芯国际关于2025年前三季度计提资产减值准备的公告,http://static.cninfo.com.cn/finalpage/2025-11-14/1224804088.PDF,风险与异动,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,44
independent-gold-v3-20260826,G3-E045,EVT-600276-00515,d802e0a5ad48b639cfc5ed2e7af7d77b2f85796d95463c0a62dcca5615a7e8e5,600276,恒瑞医药,医药,A股,2026-01-08T00:00:00+08:00,False,恒瑞医药关于获得药品注册批准的公告,http://static.cninfo.com.cn/finalpage/2026-01-08/1224923160.PDF,药品注册与上市,out_of_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,45
independent-gold-v3-20260826,G3-E046,EVT-688981-00350,35b98bbf27488abade707998bc0ba5229074be6f9aca8e2397407d6a72965684,688981,中芯国际,芯片半导体,A股,2026-06-25T00:00:00+08:00,False,中芯国际关于股东权益变动的提示性公告,http://static.cninfo.com.cn/finalpage/2026-06-25/1225386191.PDF,回购与持股变动,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,46
independent-gold-v3-20260826,G3-E047,EVT-600276-00538,3dcaa458bbd5ff3ef0c5ce5aab77290c81809d35e966afe169f70cebd1157f99,600276,恒瑞医药,医药,A股,2026-02-06T00:00:00+08:00,False,恒瑞医药关于药品上市许可申请获受理的提示性公告,http://static.cninfo.com.cn/finalpage/2026-02-06/1224968189.PDF,药品注册与上市,out_of_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,47
independent-gold-v3-20260826,G3-E048,EVT-00175-00292,e5fadb37d5751e7c10590566a77e7c7a3634f86e4b5a9adf59ee4050a9659e1a,00175,吉利汽车,新能源汽车,港股,2025-11-27T16:36:09+08:00,True,持续关连交易,http://static.cninfo.com.cn/finalpage/2025-11-27/1224830298.PDF,担保与关联交易,out_of_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,48
independent-gold-v3-20260826,G3-E049,EVT-002594-00020,82b2a14ebd3a23155b7fbd7afbbe6d5b16fd84e39ab1af2e12a20de37cff333e,002594,比亚迪,新能源汽车,A股,2024-03-02T00:00:00+08:00,False,关于持股5%以上股东部分股份质押的公告,http://static.cninfo.com.cn/finalpage/2024-03-02/1219219982.PDF,回购与持股变动,in_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,49
independent-gold-v3-20260826,G3-E050,EVT-603986-00483,f352624db3356611f411bb9f8589c1439b42568786af91bf9531c294fe9d23ed,603986,兆易创新,芯片半导体,A股,2026-05-30T00:00:00+08:00,False,兆易创新关于完成工商变更登记的公告,http://static.cninfo.com.cn/finalpage/2026-05-30/1225339729.PDF,其他,out_of_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,50
independent-gold-v3-20260826,G3-E051,EVT-688981-00327,599ea9d3eef338b591ecca833cf4a1664328a26e23404569232d6eab4f6b2f65,688981,中芯国际,芯片半导体,A股,2026-05-13T00:00:00+08:00,False,中芯国际集成电路制造有限公司关于发行股份购买资产暨关联交易报告书修订说明的公告,http://static.cninfo.com.cn/finalpage/2026-05-13/1225300706.PDF,融资,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,51
independent-gold-v3-20260826,G3-E052,EVT-600276-00252,4c6e79be0fc91446a5b7e56b08f4507a44165cc27f5cbeeca220f2d3b67c4ac8,600276,恒瑞医药,医药,A股,2025-03-17T00:00:00+08:00,False,恒瑞医药关于获得药品注册证书的公告,http://static.cninfo.com.cn/finalpage/2025-03-17/1222816001.PDF,药品注册与上市,in_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,52
independent-gold-v3-20260826,G3-E053,EVT-688981-00292,3224a9e9a548b808df9b3e1b25a4e48752ddab8095aab0a5a86a2b4ee945dcdc,688981,中芯国际,芯片半导体,A股,2026-03-27T00:00:00+08:00,False,中芯国际2025年度内部控制评价报告,http://static.cninfo.com.cn/finalpage/2026-03-27/1225037110.PDF,治理,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,53
independent-gold-v3-20260826,G3-E054,EVT-603259-00349,ced156f8590e7bb47d3ae433a6afa658076cab39b87ec427954f5725eb1df800,603259,药明康德,医药,A股,2025-07-29T00:00:00+08:00,False,关于2025年中期利润分配方案的公告,http://static.cninfo.com.cn/finalpage/2025-07-29/1224317423.PDF,治理,in_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,54
independent-gold-v3-20260826,G3-E055,EVT-09868-00051,91a0bce443797721e114d46a6cbe530f39ecd9128ac4883cd2ebbd16056ee636,09868,小鹏汽车,新能源汽车,港股,2024-08-13T20:06:10+08:00,True,自愿公告 – 收购滴滴智能汽车开发业务资产的SOP交割及发行SOP对价股份,http://static.cninfo.com.cn/finalpage/2024-08-13/1220863060.PDF,投资与产能,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,55
independent-gold-v3-20260826,G3-E056,EVT-002371-00233,eda111e87cc28b72ecbb30f630d645fb4a8e56240f19f88814162446c3822230,002371,北方华创,芯片半导体,A股,2025-06-25T00:00:00+08:00,False,关于协议受让沈阳中科天盛自动化技术有限公司所持沈阳芯源微电子设备股份有限公司8.40%股份完成过户登记暨取得控制权的公告,http://static.cninfo.com.cn/finalpage/2025-06-25/1223974415.PDF,程式化披露,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,56
independent-gold-v3-20260826,G3-E057,EVT-000538-00202,616a7a695f69b953c0e6e730e795f761ef561fd565852e1a5ce2be0123c9a5ce,000538,云南白药,医药,A股,2026-04-01T00:00:00+08:00,False,云南白药集团股份有限公司董事和高级管理人员所持公司股份及其变动管理制度,http://static.cninfo.com.cn/finalpage/2026-04-01/1225067998.PDF,回购与持股变动,out_of_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,57
independent-gold-v3-20260826,G3-E058,EVT-002371-00194,d470c0c094f7d58ddecfd558cc89cc282d75fdb0dcb82ebdde2f0eaca7de01e7,002371,北方华创,芯片半导体,A股,2025-04-26T00:00:00+08:00,False,2025年一季度报告,http://static.cninfo.com.cn/finalpage/2025-04-26/1223309242.PDF,定期报告,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,58
independent-gold-v3-20260826,G3-E059,EVT-002371-00265,c17dee02a8bc79dd8e4bb24d691cbc9529c51a6205bb845e16ac2761bd01d694,002371,北方华创,芯片半导体,A股,2025-10-31T00:00:00+08:00,False,募集资金管理办法（2025年10月),http://static.cninfo.com.cn/finalpage/2025-10-31/1224774330.PDF,融资,out_of_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,59
independent-gold-v3-20260826,G3-E060,EVT-002594-00159,9ac2978a90e1d3070b35f208bb52a1dee27f3d7e7eae0e4946cd3ef4ae881f49,002594,比亚迪,新能源汽车,A股,2024-12-02T00:00:00+08:00,False,2024年11月产销快报,http://static.cninfo.com.cn/finalpage/2024-12-02/1221902564.PDF,产销数据,in_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,60
independent-gold-v3-20260826,G3-E061,EVT-688981-00312,521fff57f734bc0dac400a823c887a789dde41f0e3d8c68e362636530bd48369,688981,中芯国际,芯片半导体,A股,2026-04-09T00:00:00+08:00,False,港股公告：2025年年报,http://static.cninfo.com.cn/finalpage/2026-04-09/1225084819.PDF,定期报告,out_of_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,61
independent-gold-v3-20260826,G3-E062,EVT-00175-00270,5e13cee97fb3e5e77003e1eadf7152ff84d8898dfb94f8b9a6cba9cffba7b996,00175,吉利汽车,新能源汽车,港股,2025-10-06T23:59:59+08:00,True,翌日披露报表,http://static.cninfo.com.cn/finalpage/2025-10-06/1224700096.PDF,程式化披露,out_of_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,62
independent-gold-v3-20260826,G3-E063,EVT-000538-00148,34b2a4df75782a206a01bbac2cc1de92691c9d207dc9a0fe4c0261772a3040a3,000538,云南白药,医药,A股,2025-08-30T00:00:00+08:00,False,半年报董事会决议公告,http://static.cninfo.com.cn/finalpage/2025-08-30/1224622375.PDF,定期报告,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,63
independent-gold-v3-20260826,G3-E064,EVT-00175-00143,2a5fc5d5279c6493ce1730cc541813b4a3772e6e550eaacbce593eb7445b52d9,00175,吉利汽车,新能源汽车,港股,2025-02-14T16:36:12+08:00,True,完成须予披露及关连交易(1)极氪收购领克销售股份；及(2)极氪认购领克新增资本,http://static.cninfo.com.cn/finalpage/2025-02-14/1222544267.PDF,投资与产能,in_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,64
independent-gold-v3-20260826,G3-E065,EVT-00175-00061,aa994513e04ba6a2a782876e21317c97efca0d72b5205652a38386a5a047a85a,00175,吉利汽车,新能源汽车,港股,2024-07-19T16:42:18+08:00,True,补充公布授出认股权,http://static.cninfo.com.cn/finalpage/2024-07-19/1220688951.PDF,其他,in_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,65
independent-gold-v3-20260826,G3-E066,EVT-603259-00185,ca3851d0a7e4b8d93d37ee4f688118ea9fdce50db7fab04ca9d642a86a2df34a,603259,药明康德,医药,A股,2024-10-08T07:33:00+08:00,True,关于WuXi ATU媒体报道的自愿性公告,http://static.cninfo.com.cn/finalpage/2024-10-08/1221337210.PDF,其他,in_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,66
independent-gold-v3-20260826,G3-E067,EVT-002371-00396,03e338c436222aee5ffba610844190f3a41598e1b92a3cbb9b657f84928664e5,002371,北方华创,芯片半导体,A股,2026-06-23T00:00:00+08:00,False,关于放弃参股公司增资优先认购权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2026-06-23/1225381704.PDF,投资与产能,out_of_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,67
independent-gold-v3-20260826,G3-E068,EVT-002594-00365,4c869242bf28023aea86e13d2467524d7a315fd5714c77d52328f497ac25e020,002594,比亚迪,新能源汽车,A股,2026-04-02T00:00:00+08:00,False,2026年3月产销快报,http://static.cninfo.com.cn/finalpage/2026-04-02/1225072597.PDF,产销数据,out_of_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,68
independent-gold-v3-20260826,G3-E069,EVT-002371-00020,9634d7afe8bb60235169645fa362d533f12b24f5c10dbc42a6c7e063d00b88dc,002371,北方华创,芯片半导体,A股,2024-02-29T00:00:00+08:00,False,关于2019年股票期权与限制性股票激励计划第三个行权期采用自主行权模式的提示性公告,http://static.cninfo.com.cn/finalpage/2024-02-29/1219208962.PDF,股权激励,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,69
independent-gold-v3-20260826,G3-E070,EVT-600276-00033,66647b34402a5e8146bb6661cbc1223947bd38f273c37a829047bfa3b8f81de6,600276,恒瑞医药,医药,A股,2024-04-10T00:00:00+08:00,False,恒瑞医药关于获得药物临床试验批准通知书的公告,http://static.cninfo.com.cn/finalpage/2024-04-10/1219549275.PDF,药品研发进展,in_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,70
independent-gold-v3-20260826,G3-E071,EVT-603986-00254,ef13daeb167523e57e9dfe26eefd5f6ea5c721188693bafab4b411b553892e1a,603986,兆易创新,芯片半导体,A股,2025-04-26T00:00:00+08:00,False,兆易创新关于使用闲置募集资金进行现金管理的公告,http://static.cninfo.com.cn/finalpage/2025-04-26/1223305106.PDF,融资,in_sample,存储与 MCU 设计商，需求随下游复苏与库存去化回升，毛利率对存储价格周期高度敏感，需跟踪产品结构,存储与 MCU 需求随消费电子与工业复苏回升，库存周期见底,毛利率随产品结构改善回升，不因存储价格波动持续走低,新品研发与产能储备按计划推进，不出现存货大额跌价,71
independent-gold-v3-20260826,G3-E072,EVT-002371-00411,58cc2dd5615b392d93c14ecfc4a1c99ccb2df4192694b15e21bd8ad085bea2cf,002371,北方华创,芯片半导体,A股,2026-07-22T00:00:00+08:00,False,关于注册发行非金融企业债务融资工具及应收账款资产支持商业票据的公告,http://static.cninfo.com.cn/finalpage/2026-07-22/1225435702.PDF,其他,out_of_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,72
independent-gold-v3-20260826,G3-E073,EVT-002594-00283,ca52e3c3690dd20a10625665265363c4483ee316bc0e68a2e0a041ff1c15b10a,002594,比亚迪,新能源汽车,A股,2025-10-09T00:00:00+08:00,False,2025年9月产销快报,http://static.cninfo.com.cn/finalpage/2025-10-09/1224697528.PDF,产销数据,out_of_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,73
independent-gold-v3-20260826,G3-E074,EVT-002371-00261,1ae4d0ac79b7ccc3aebbf68201625ee949af8c2e95ce2df3bb40ba12dadc6fc6,002371,北方华创,芯片半导体,A股,2025-10-18T00:00:00+08:00,False,关于归还暂时补充流动资金的闲置募集资金的公告,http://static.cninfo.com.cn/finalpage/2025-10-18/1224718261.PDF,融资,out_of_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,74
independent-gold-v3-20260826,G3-E075,EVT-603259-00470,c3fe798e424c01e53671b9abb026e0e9aa396cc7034e867ecb0bddc56a9c20fb,603259,药明康德,医药,A股,2026-04-28T00:00:00+08:00,False,2026年第一季度报告,http://static.cninfo.com.cn/finalpage/2026-04-28/1225200544.PDF,定期报告,out_of_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,75
independent-gold-v3-20260826,G3-E076,EVT-09868-00153,50fe39e9a9f54902b43170f49db74845be64ba3ca570363facc0e4abdffaa988,09868,小鹏汽车,新能源汽车,港股,2026-03-27T17:18:11+08:00,True,中文名称（仅供识别）及中文股份简称变更,http://static.cninfo.com.cn/finalpage/2026-03-27/1225040659.PDF,其他,out_of_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,76
independent-gold-v3-20260826,G3-E077,EVT-002594-00285,f3e088af2e5a521916d0f73b2227549038c2c74183e62e931f46071336695971,002594,比亚迪,新能源汽车,A股,2025-10-16T00:00:00+08:00,False,H股公告（董事会会议通告）,http://static.cninfo.com.cn/finalpage/2025-10-16/1224714146.PDF,治理,out_of_sample,新能源汽车销量与出口结构改善支撑收入，垂直一体化对冲价格战，需跟踪毛利率与海外扩张落地,新能源汽车销量保持增长，出口占比提升对冲国内价格压力,规模效应与垂直一体化维持毛利率，价格战不导致盈利持续恶化,海外工厂与产能扩张按计划落地，不出现大额投资减值,77
independent-gold-v3-20260826,G3-E078,EVT-603259-00250,24bb92a50012bc50a6c4cc695e9b016f994327b7f7d9b82935bf7b9eb35892aa,603259,药明康德,医药,A股,2025-03-26T00:00:00+08:00,False,关于召开2024年年度股东大会、2025年第一次A股类别股东会议及2025年第一次H股类别股东会议的通知,http://static.cninfo.com.cn/finalpage/2025-03-26/1222894450.PDF,治理,in_sample,全球医药研发外包龙头，订单随创新药投入周期波动，地缘政治与产能利用率是核心风险点,CXO 订单与在手订单随全球创新药研发投入回暖恢复增长,产能利用率与项目结构支撑毛利率，不因价格竞争持续走低,新增产能与地缘政治风险可控，海外基地建设按计划推进,78
independent-gold-v3-20260826,G3-E079,EVT-000538-00093,06512045642122af655fc9c3df74f418ab8c35d991ef717705a7694462188734,000538,云南白药,医药,A股,2024-12-18T00:00:00+08:00,False,关于2024年度第一期超短期融资券（科创票据/乡村振兴）兑付完成的公告,http://static.cninfo.com.cn/finalpage/2024-12-18/1222047993.PDF,程式化披露,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,79
independent-gold-v3-20260826,G3-E080,EVT-600276-00484,46c6a9bb47761683c27b2dc4b9238d1e0dc49227db011795e3497bac2862895d,600276,恒瑞医药,医药,A股,2025-12-03T00:00:00+08:00,False,恒瑞医药关于药品上市许可申请获受理的提示性公告,http://static.cninfo.com.cn/finalpage/2025-12-03/1224843478.PDF,药品注册与上市,out_of_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,80
independent-gold-v3-20260826,G3-E081,EVT-09868-00081,6c1555c99f8593f18c4ba172fbf2bb3969eae4c8cadc5f1e1e55288b2aacb9f5,09868,小鹏汽车,新能源汽车,港股,2025-03-03T19:18:14+08:00,True,自愿公告2025年2月智能车交付数据,http://static.cninfo.com.cn/finalpage/2025-03-03/1222693592.PDF,产销数据,in_sample,新势力整车厂，交付量与车型周期决定收入，毛利率从负值修复中，盈利质量仍是主要风险。港股仅披露中报与年报，季度颗粒度不足,智能车交付量保持增长，新车型周期带动需求回升,毛利率随规模与技术服务收入改善，不回落到历史低位,研发与产能投入可持续，现金流不出现明显恶化,81
independent-gold-v3-20260826,G3-E082,EVT-688981-00017,3547be14bd59ebbe7eda0b854ff8747dc2ee7919a5861c0555fb2da65c896e6e,688981,中芯国际,芯片半导体,A股,2024-03-29T00:00:00+08:00,False,中芯国际2023年年度报告摘要,http://static.cninfo.com.cn/finalpage/2024-03-29/1219447110.PDF,定期报告,in_sample,成熟制程代工龙头，国产替代与产能利用率回升支撑收入，折旧与价格压力是盈利的主要观察点,成熟制程产能利用率与晶圆出货保持增长，国产替代需求是主要驱动,毛利率随产能利用率回升，折旧压力不导致盈利持续恶化,资本开支与扩产节奏匹配下游需求，先进制程投入不出现大额减值,82
independent-gold-v3-20260826,G3-E083,EVT-000538-00051,26caa430776549a1c8be81a3947a1bd561ceae46712a6f0d78a0647f9030c7af,000538,云南白药,医药,A股,2024-05-11T00:00:00+08:00,False,关于氟比洛芬凝胶贴膏获得药物临床试验批准的公告,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033851.PDF,药品研发进展,in_sample,中药与健康消费品，增长平稳，毛利率与渠道结构是主要观察点，历史上曾因证券投资造成业绩波动,工业药品与健康品渠道保持稳定，不出现持续负增长,毛利率随产品结构与原料成本波动，不持续低于历史区间,渠道与品牌投入保持，不出现商誉或投资大额减值,83
independent-gold-v3-20260826,G3-E084,EVT-002371-00029,10fb6962ff4a80d12720c0475bbca5f3ba37af9d1eb79100a111836b71281871,002371,北方华创,芯片半导体,A股,2024-04-13T00:00:00+08:00,False,2023年度业绩快报,http://static.cninfo.com.cn/finalpage/2024-04-13/1219597439.PDF,业绩预告,in_sample,前道设备国产化核心标的，晶圆厂扩产与国产化率提升支撑订单与收入，需跟踪毛利率与交付节奏,半导体设备订单随晶圆厂扩产与国产化率提升保持增长,规模效应与国产化推进支撑毛利率，不因竞争加剧显著下滑,产能与交付能力跟上订单增长，合同负债转化不出现明显滞后,84
independent-gold-v3-20260826,G3-E085,EVT-00175-00028,5928018dc4e641f3daa4423e7728b19fb679d9525317e3879b8ed1d4c0b6001e,00175,吉利汽车,新能源汽车,港股,2024-05-05T18:14:13+08:00,True,(1) 有关建议分拆之最新进展；(2) 建议认购事项；及 (3) 董事会会议通告,http://static.cninfo.com.cn/finalpage/2024-05-05/1219973370.PDF,治理,in_sample,新能源转型见效，销量与出口双增长支撑收入，平台整合与毛利率改善是核心观察点。港股披露频率低于 A 股,新能源车型销量放量带动整体销量增长，出口贡献增量,平台化与规模效应改善毛利率，新能源转型不持续拖累盈利,品牌与平台整合按计划推进，不出现大额整合损失,85
independent-gold-v3-20260826,G3-E086,EVT-600276-00639,69ba2c29b5e8b91ae3b6d815ed51bfbbc05d692eaeef9242db513bcb32ff1593,600276,恒瑞医药,医药,A股,2026-05-20T00:00:00+08:00,False,恒瑞医药关于获得药品注册批准的公告,http://static.cninfo.com.cn/finalpage/2026-05-20/1225315769.PDF,药品注册与上市,out_of_sample,创新药转型期，创新药放量与对外授权接续仿制药集采缺口，毛利率高但集采与研发成败是关键观察点,创新药放量与授权合作收入接续仿制药集采下滑，研发管线持续推进,创新药占比提升支撑高毛利率，集采降价不导致盈利持续恶化,研发投入强度维持，管线推进不出现关键品种研发失败,86
