event_id,security_id,company,industry,market,title,disclosure_time,disclosure_time_precise,category,annotator_a_hypothesis,annotator_a_direction,annotator_b_hypothesis,annotator_b_direction,agreed,needs_adjudication,split,url,ruling_rule
EVT-603259-00113,603259,药明康德,医药,A股,第三届监事会第八次会议决议公告,2024-04-30T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219917572.PDF,
EVT-603259-00114,603259,药明康德,医药,A股,H股公告,2024-04-30T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219917566.PDF,
EVT-603259-00115,603259,药明康德,医药,A股,2024年第一季度报告,2024-04-30T00:00:00+08:00,False,定期报告,H2-盈利质量,中性,H2-盈利质量,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219917570.PDF,
EVT-000538-00048,000538,云南白药,医药,A股,2023年度权益分派实施公告,2024-04-30T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219909410.PDF,
EVT-002594-00091,002594,比亚迪,新能源汽车,A股,关于2024年回购股份方案实施完毕暨股份变动的公告,2024-04-30T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219909909.PDF,
EVT-002594-00092,002594,比亚迪,新能源汽车,A股,2024年一季度报告,2024-04-30T00:00:00+08:00,False,定期报告,H2-盈利质量,中性,H2-盈利质量,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-04-30/1219909910.PDF,
EVT-603259-00116,603259,药明康德,医药,A股,H股公告,2024-05-01T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-01/1219957132.PDF,
EVT-00175-00026,00175,吉利汽车,新能源汽车,港股,未经审核之二零二四年四月销量,2024-05-01T23:59:59+08:00,True,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-01/1219971170.PDF,
EVT-00175-00027,00175,吉利汽车,新能源汽车,港股,月报表截至30/4/2024,2024-05-01T23:59:59+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-01/1219971174.PDF,
EVT-09868-00028,09868,小鹏汽车,新能源汽车,港股,自愿公告 2024年4月智能车交付数据,2024-05-02T23:59:59+08:00,True,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-02/1219972212.PDF,
EVT-00175-00028,00175,吉利汽车,新能源汽车,港股,(1) 有关建议分拆之最新进展；(2) 建议认购事项；及 (3) 董事会会议通告,2024-05-05T18:14:13+08:00,True,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-05/1219973370.PDF,
EVT-002594-00093,002594,比亚迪,新能源汽车,A股,2024年4月产销快报,2024-05-06T00:00:00+08:00,False,产销数据,H1-需求与出货,中性,H1-需求与出货,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-06/1219973138.PDF,
EVT-002371-00076,002371,北方华创,芯片半导体,A股,关于控股股东拟发生变更暨国有股权无偿划转的后续进展公告,2024-05-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219982847.PDF,
EVT-600276-00071,600276,恒瑞医药,医药,A股,恒瑞医药关于股份回购进展公告,2024-05-07T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219982656.PDF,
EVT-603259-00117,603259,药明康德,医药,A股,关于以集中竞价交易方式回购公司股份的进展公告,2024-05-07T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219984429.PDF,
EVT-603259-00118,603259,药明康德,医药,A股,H股公告,2024-05-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219985546.PDF,
EVT-603259-00119,603259,药明康德,医药,A股,H股公告,2024-05-07T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219985547.PDF,
EVT-09868-00029,09868,小鹏汽车,新能源汽车,港股,董事会会议通告,2024-05-07T17:06:12+08:00,True,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219996447.PDF,
EVT-09868-00030,09868,小鹏汽车,新能源汽车,港股,截至二零二四年四月三十日止之股份发行人的证券变动月报表,2024-05-07T19:52:11+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-07/1219999189.PDF,
EVT-688981-00043,688981,中芯国际,芯片半导体,A股,港股公告：证券变动月报表,2024-05-08T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-08/1219998852.PDF,
EVT-603259-00120,603259,药明康德,医药,A股,H股公告,2024-05-08T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-08/1219998696.PDF,
EVT-600276-00072,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司获得药物临床试验批准通知书的公告,2024-05-09T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-09/1220009168.PDF,R1
EVT-600276-00073,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司获得药物临床试验批准通知书的公告,2024-05-09T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-09/1220009167.PDF,R1
EVT-603259-00121,603259,药明康德,医药,A股,H股公告,2024-05-09T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-09/1220010811.PDF,
EVT-688981-00044,688981,中芯国际,芯片半导体,A股,港股公告：变更香港主要营业地点及法律程序代理人,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022884.PDF,
EVT-688981-00045,688981,中芯国际,芯片半导体,A股,中芯国际关于开展套期保值业务的可行性报告,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022805.PDF,
EVT-688981-00046,688981,中芯国际,芯片半导体,A股,中芯国际关于2024年度开展套期保值业务的公告,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022808.PDF,
EVT-688981-00047,688981,中芯国际,芯片半导体,A股,中芯国际2024年第一季度报告,2024-05-10T00:00:00+08:00,False,定期报告,H2-盈利质量,中性,H2-盈利质量,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022807.PDF,
EVT-688981-00048,688981,中芯国际,芯片半导体,A股,港股公告：中芯国际截至2024年3月31日止三个月未经审核业绩公布,2024-05-10T00:00:00+08:00,False,定期报告,H2-盈利质量,中性,H2-盈利质量,中性,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022809.PDF,
EVT-688981-00049,688981,中芯国际,芯片半导体,A股,中芯国际关于董事重选的公告,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022806.PDF,
EVT-688981-00050,688981,中芯国际,芯片半导体,A股,中芯国际关于续聘2024年度会计师事务所的公告,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022804.PDF,
EVT-603259-00122,603259,药明康德,医药,A股,H股公告,2024-05-10T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022096.PDF,
EVT-603259-00123,603259,药明康德,医药,A股,2023年度独立董事述职报告（刘艳）,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022293.PDF,R10
EVT-603259-00124,603259,药明康德,医药,A股,2023年年度股东大会、2024年第二次A股类别股东会议及2024年第二次H股类别股东会议会议材料,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022295.PDF,
EVT-603259-00125,603259,药明康德,医药,A股,关于召开2023年年度股东大会、2024年第二次A股类别股东会议及2024年第二次H股类别股东会议的通知,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022294.PDF,
EVT-603259-00126,603259,药明康德,医药,A股,2023年度独立董事述职报告（Jiangnan Cai（蔡江南））,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022296.PDF,R10
EVT-603259-00127,603259,药明康德,医药,A股,2023年度独立董事述职报告（张晓彤）,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022291.PDF,R10
EVT-603259-00128,603259,药明康德,医药,A股,2023年度独立董事述职报告（娄贺统）,2024-05-10T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220022292.PDF,R10
EVT-00175-00029,00175,吉利汽车,新能源汽车,港股,(1)有关建议分拆ZEEKR INTELLIGENT TECHNOLOGY HOLDINGLIMITED及於纽约证券交易所独立上市之最新进展；(2)美国存托股票之定价及美国存托股票开始买卖；及(3)执行董事辞任,2024-05-10T17:02:16+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220033104.PDF,
EVT-00175-00030,00175,吉利汽车,新能源汽车,港股,董事名单与其角色和职能,2024-05-10T17:20:15+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220033419.PDF,
EVT-09868-00031,09868,小鹏汽车,新能源汽车,港股,股东周年大会的委托投票说明书∕通函,2024-05-10T18:19:54+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220034672.PDF,
EVT-09868-00032,09868,小鹏汽车,新能源汽车,港股,股东周年大会通告,2024-05-10T18:26:14+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220034815.PDF,
EVT-09868-00033,09868,小鹏汽车,新能源汽车,港股,股东周年大会代表委任表格,2024-05-10T18:29:52+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220034847.PDF,
EVT-09868-00034,09868,小鹏汽车,新能源汽车,港股,致登记股东的通知信函及申请表格,2024-05-10T18:39:53+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220034947.PDF,
EVT-09868-00035,09868,小鹏汽车,新能源汽车,港股,致非登记股东的通知信函及申请表格,2024-05-10T18:42:06+08:00,True,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220034961.PDF,
EVT-00175-00031,00175,吉利汽车,新能源汽车,港股,(1)有关建议分拆之最新进展；及(2)有关认购事项之关连交易,2024-05-10T21:33:52+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-10/1220036556.PDF,
EVT-603259-00129,603259,药明康德,医药,A股,H股公告,2024-05-11T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-11/1220035342.PDF,
EVT-000538-00049,000538,云南白药,医药,A股,关于INR101注射液获得药物临床试验批准的公告,2024-05-11T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033852.PDF,R1
EVT-000538-00050,000538,云南白药,医药,A股,关于参加云南辖区上市公司2023年度投资者网上集体接待日活动的公告,2024-05-11T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033849.PDF,
EVT-000538-00051,000538,云南白药,医药,A股,关于氟比洛芬凝胶贴膏获得药物临床试验批准的公告,2024-05-11T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-11/1220033851.PDF,R1
EVT-002594-00094,002594,比亚迪,新能源汽车,A股,关于持股5%以上股东部分股份质押的公告,2024-05-11T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-11/1220034341.PDF,
EVT-603259-00130,603259,药明康德,医药,A股,H股公告,2024-05-14T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-14/1220041878.PDF,
EVT-002594-00095,002594,比亚迪,新能源汽车,A股,关于2024年回购股份注销完成暨股份变动的公告,2024-05-14T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-14/1220039687.PDF,
EVT-002594-00096,002594,比亚迪,新能源汽车,A股,H股公告（翌日披露报表）,2024-05-14T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-14/1220039924.PDF,
EVT-603986-00104,603986,兆易创新,芯片半导体,A股,兆易创新2023年年度股东大会决议公告,2024-05-15T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051625.PDF,
EVT-603986-00105,603986,兆易创新,芯片半导体,A股,兆易创新关于变更部分回购股份用途并注销暨通知债权人的公告,2024-05-15T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051624.PDF,
EVT-603986-00106,603986,兆易创新,芯片半导体,A股,北京中银律师事务所关于兆易创新科技集团股份有限公司2023年年度股东大会的法律意见书,2024-05-15T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051626.PDF,R10
EVT-600276-00074,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司获得药物临床试验批准通知书的公告,2024-05-15T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051231.PDF,R1
EVT-603259-00131,603259,药明康德,医药,A股,H股公告,2024-05-15T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220052896.PDF,
EVT-002594-00097,002594,比亚迪,新能源汽车,A股,关于回购股份用于注销并减少注册资本暨通知债权人的第二次公告,2024-05-15T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051975.PDF,
EVT-603986-00107,603986,兆易创新,芯片半导体,A股,兆易创新2024年股票期权激励计划激励对象名单（授予日）,2024-05-16T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062411.PDF,
EVT-603986-00108,603986,兆易创新,芯片半导体,A股,北京市中伦（深圳）律师事务所关于兆易创新2024年股票期权激励计划授予相关事项的法律意见书,2024-05-16T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062410.PDF,R10
EVT-603986-00109,603986,兆易创新,芯片半导体,A股,上海荣正企业咨询服务（集团）股份有限公司关于兆易创新2024年股票期权激励计划授予相关事项之独立财务顾问报告,2024-05-16T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062413.PDF,R10
EVT-603986-00110,603986,兆易创新,芯片半导体,A股,兆易创新监事会关于2024年股票期权激励计划授予日激励对象名单的核实意见,2024-05-16T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062409.PDF,
EVT-603986-00111,603986,兆易创新,芯片半导体,A股,兆易创新关于向激励对象授予股票期权的公告,2024-05-16T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062412.PDF,
EVT-603986-00112,603986,兆易创新,芯片半导体,A股,兆易创新第四届监事会第十六次会议决议公告,2024-05-16T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062415.PDF,
EVT-603986-00113,603986,兆易创新,芯片半导体,A股,兆易创新第四届董事会第二十次会议决议公告,2024-05-16T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220062414.PDF,
EVT-600276-00075,600276,恒瑞医药,医药,A股,恒瑞医药关于股份回购实施结果暨股份变动的公告,2024-05-16T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220063159.PDF,
EVT-600276-00076,600276,恒瑞医药,医药,A股,恒瑞医药关于以集中竞价交易方式回购公司股份方案的公告,2024-05-16T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220064005.PDF,
EVT-600276-00077,600276,恒瑞医药,医药,A股,恒瑞医药2023年年度股东大会法律意见书,2024-05-16T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220064003.PDF,R10
EVT-600276-00078,600276,恒瑞医药,医药,A股,恒瑞医药2023年年度股东大会决议公告,2024-05-16T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220064004.PDF,
EVT-600276-00079,600276,恒瑞医药,医药,A股,恒瑞医药第九届董事会第八次会议决议公告,2024-05-16T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220064105.PDF,
EVT-603259-00132,603259,药明康德,医药,A股,H股公告,2024-05-16T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220063362.PDF,
EVT-002594-00098,002594,比亚迪,新能源汽车,A股,关于回购股份用于注销并减少注册资本暨通知债权人的第三次公告,2024-05-16T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220061412.PDF,
EVT-603259-00133,603259,药明康德,医药,A股,关于澄清事项的进一步公告,2024-05-16T08:07:00+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220066154.PDF,
EVT-00175-00032,00175,吉利汽车,新能源汽车,港股,以实物方式分派,2024-05-16T17:38:15+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220073539.PDF,
EVT-00175-00033,00175,吉利汽车,新能源汽车,港股,以实物方式分派,2024-05-16T17:42:13+08:00,True,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-16/1220073652.PDF,
EVT-600276-00080,600276,恒瑞医药,医药,A股,恒瑞医药关于签署授权许可协议暨对外投资的公告,2024-05-17T00:00:00+08:00,False,投资与产能,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-17/1220076199.PDF,R16
EVT-603259-00134,603259,药明康德,医药,A股,H股公告,2024-05-17T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-17/1220075986.PDF,
EVT-002594-00099,002594,比亚迪,新能源汽车,A股,关于持股5%以上股东部分股份质押的公告,2024-05-17T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-17/1220072638.PDF,
EVT-002371-00077,002371,北方华创,芯片半导体,A股,关于变更公司董事、监事的公告,2024-05-18T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-18/1220087922.PDF,
EVT-002371-00078,002371,北方华创,芯片半导体,A股,关于2023年度股东大会增加临时提案暨股东大会补充通知的公告,2024-05-18T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-18/1220087921.PDF,
EVT-600276-00081,600276,恒瑞医药,医药,A股,恒瑞医药收到美国FDA关于注射用卡瑞利珠单抗的完整回复信的公告,2024-05-18T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-18/1220089431.PDF,
EVT-603259-00135,603259,药明康德,医药,A股,H股公告,2024-05-18T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-18/1220089621.PDF,
EVT-000538-00052,000538,云南白药,医药,A股,关于股东部分股份质押的公告,2024-05-18T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-18/1220090258.PDF,
EVT-600276-00082,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司获得药物临床试验批准通知书的公告,2024-05-21T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-21/1220107162.PDF,R1
EVT-603259-00136,603259,药明康德,医药,A股,H股公告,2024-05-21T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-21/1220109146.PDF,
EVT-09868-00036,09868,小鹏汽车,新能源汽车,港股,小鹏汽车发布2024年第一季度的未经审计财务业绩,2024-05-21T17:40:12+08:00,True,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-21/1220119935.PDF,
EVT-002371-00079,002371,北方华创,芯片半导体,A股,关于举行2023年度暨2024年第一季度业绩说明会的公告,2024-05-22T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220119640.PDF,
EVT-600276-00083,600276,恒瑞医药,医药,A股,恒瑞医药关于获得药品注册证书的公告,2024-05-22T00:00:00+08:00,False,药品注册与上市,H1-需求与出货,支持,H1-需求与出货,支持,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220121916.PDF,R6
EVT-600276-00084,600276,恒瑞医药,医药,A股,恒瑞医药关于回购股份事项前十大股东及前十大无限售条件股东持股情况的公告,2024-05-22T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220121918.PDF,
EVT-600276-00085,600276,恒瑞医药,医药,A股,恒瑞医药关于以集中竞价交易方式回购股份的回购报告书,2024-05-22T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220121914.PDF,
EVT-603259-00137,603259,药明康德,医药,A股,H股公告,2024-05-22T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220121952.PDF,
EVT-002594-00100,002594,比亚迪,新能源汽车,A股,关于持股5%以上股东部分股份质押的公告,2024-05-22T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-22/1220120364.PDF,
EVT-603259-00138,603259,药明康德,医药,A股,关于认购私募基金份额的公告,2024-05-23T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-23/1220132301.PDF,
EVT-603259-00139,603259,药明康德,医药,A股,H股公告,2024-05-23T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-23/1220132972.PDF,
EVT-603259-00140,603259,药明康德,医药,A股,关于第二次股份回购并注销实施结果暨股份变动的公告,2024-05-24T00:00:00+08:00,False,回购与持股变动,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-24/1220144880.PDF,
EVT-603259-00141,603259,药明康德,医药,A股,H股公告,2024-05-25T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-25/1220159580.PDF,
EVT-600276-00086,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司获得药物临床试验批准通知书的公告,2024-05-27T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220166155.PDF,R1
EVT-600276-00087,600276,恒瑞医药,医药,A股,恒瑞医药关于子公司药物拟纳入突破性治疗品种名单公示的公告,2024-05-27T00:00:00+08:00,False,药品研发进展,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220166154.PDF,R2
EVT-000538-00053,000538,云南白药,医药,A股,关于公司监事变更的公告,2024-05-27T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220160070.PDF,
EVT-000538-00054,000538,云南白药,医药,A股,关于召开2024年第二次临时股东大会的通知,2024-05-27T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220160073.PDF,
EVT-000538-00055,000538,云南白药,医药,A股,关于公司董事变更的公告,2024-05-27T00:00:00+08:00,False,其他,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220160071.PDF,
EVT-000538-00056,000538,云南白药,医药,A股,第十届监事会2024年第三次会议决议公告,2024-05-27T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220160069.PDF,
EVT-000538-00057,000538,云南白药,医药,A股,第十届董事会2024年第五次会议决议公告,2024-05-27T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-27/1220160072.PDF,
EVT-603259-00142,603259,药明康德,医药,A股,关于2023年度利润分配方案调整每股分配金额的公告,2024-05-28T00:00:00+08:00,False,治理,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-28/1220173816.PDF,
EVT-688981-00051,688981,中芯国际,芯片半导体,A股,港股公告：翌日披露报表,2024-05-29T00:00:00+08:00,False,程式化披露,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-29/1220186912.PDF,
EVT-603986-00114,603986,兆易创新,芯片半导体,A股,兆易创新关于部分股票期权注销完成的公告,2024-05-29T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-29/1220183987.PDF,
EVT-002371-00080,002371,北方华创,芯片半导体,A股,关于回购注销部分限制性股票减资暨通知债权人的公告,2024-05-29T00:00:00+08:00,False,股权激励,,无关,,无关,True,False,in_sample,http://static.cninfo.com.cn/finalpage/2024-05-29/1220186213.PDF,
